Date,Nifty,CCIL,Mibor,Gold,Hybrid
11-04-2005,8201.73,998.64,109.06,6701.4,1201.65
12-04-2005,8202.62,999.7,109.07,6768.8,1202.25
13-04-2005,8122.25,998.6,109.09,6779.34,1194.82
14-04-2005,7971.06,997.71,109.1,6681.75,1181.43
15-04-2005,7935.12,996.98,109.12,6638.11,1177.99
16-04-2005,8068.95,997.42,109.16,6698.23,1189.67
17-04-2005,7920.8,1000.27,109.18,6680.84,1178.4
18-04-2005,7991.74,1001.39,109.19,6771.32,1185.04
19-04-2005,7974.69,1002.44,109.21,6750.89,1184.11
20-04-2005,7798.49,1003.87,109.22,6795.99,1169.73
21-04-2005,7685.64,1004.66,109.27,6792.56,1160.46
22-04-2005,7892.32,1004.59,109.29,6678.64,1178.13
23-04-2005,7944.1,1004.03,109.3,6596.87,1182.28
24-04-2005,8072.75,1004.34,109.32,6664.09,1193.45
25-04-2005,8072.75,1004.43,109.34,6641.94,1193.5
26-04-2005,8072.75,1004.81,109.39,6613.39,1193.69
27-04-2005,8206.83,1004.88,109.4,6709.59,1205.2
28-04-2005,8317.8,1003.58,109.42,6722.6,1214.06
29-04-2005,8308.78,1002.81,109.44,6789.56,1212.9
30-04-2005,8308.93,1003.24,109.46,6802.7,1213.13
01-05-2005,8471.04,1003.95,109.52,6803.59,1227.36
02-05-2005,8494.29,1005.12,109.53,6811.33,1229.94
03-05-2005,8494.29,1005.5,109.55,6811.98,1230.13
04-05-2005,8595.92,1005.67,109.57,6984.52,1238.92
05-05-2005,8649.52,1005.77,109.59,7054.93,1243.56
06-05-2005,8686.65,1005.68,109.65,7076.59,1246.69
07-05-2005,8610.74,1006.95,109.67,7146.69,1240.82
08-05-2005,8534.97,1007.05,109.68,7209.38,1234.39
09-05-2005,8638.34,1008.25,109.7,7168.36,1243.84
10-05-2005,8744.04,1009.85,109.72,7185.36,1253.69
11-05-2005,8853.21,1010.66,109.77,7232.59,1263.44
12-05-2005,8994.94,1010.93,109.78,7286.88,1275.72
13-05-2005,8931.16,1011.2,109.8,7302.43,1270.39
14-05-2005,8788.81,1011.63,109.81,7219.04,1258.41
15-05-2005,8944.78,1011.28,109.83,7366.3,1271.59
16-05-2005,8961.61,1010.82,109.88,7397.15,1272.81
17-05-2005,8823.31,1011.22,109.9,7507.68,1261.16
18-05-2005,8815.53,1011.82,109.91,7516.33,1260.8
19-05-2005,8895.81,1012.71,109.93,7580.4,1268.12
20-05-2005,8906.31,1013.17,109.94,7667.39,1269.24
21-05-2005,9067.28,1013.11,109.99,7729.98,1283
22-05-2005,9133.67,1013.31,110.01,7744.51,1288.79
23-05-2005,9263.9,1012.98,110.03,7609.66,1299.77
24-05-2005,9241.76,1012.93,110.05,7355.91,1297.85
25-05-2005,9170.4,1014.25,110.06,7259.64,1292.4
26-05-2005,9284.46,1015.23,110.12,7256.11,1302.66
27-05-2005,9394.27,1015.02,110.14,7219.78,1311.96
28-05-2005,9346.24,1014.96,110.16,7089.15,1307.81
29-05-2005,9339.17,1014.84,110.18,7126.98,1307.15
30-05-2005,9372.3,1015.1,110.2,7244.05,1310.11
31-05-2005,9256.91,1015.34,110.26,7230.94,1300.35
01-06-2005,9085.89,1016.48,110.27,7250.03,1286.28
02-06-2005,9283.16,1016.79,110.3,7313.43,1303.33
03-06-2005,9257.51,1017.12,110.32,7409.09,1301.3
04-06-2005,9323.25,1017.69,110.34,7420.19,1307.21
05-06-2005,9397.93,1018.31,110.4,7419.38,1313.92
06-06-2005,9390.14,1018.8,110.42,7422.24,1313.49
07-06-2005,9539.37,1019.84,110.44,7633.41,1326.79
08-06-2005,9648.08,1020.91,110.46,7612.93,1336.64
09-06-2005,9617.74,1021.05,110.48,7459.22,1334.11
10-06-2005,9640.29,1021.09,110.53,7618.48,1336.06
11-06-2005,9583.45,1021.33,110.55,7739.99,1331.31
12-06-2005,9445.3,1021.28,110.57,7636.93,1319.46
13-06-2005,9445.3,1021.5,110.59,7680.48,1319.57
14-06-2005,9380.88,1021.6,110.61,7686.76,1314.1
15-06-2005,9374.19,1021.52,110.68,7822.6,1313.49
16-06-2005,9311.19,1021.96,110.71,7913.53,1308.31
17-06-2005,9314.13,1022.41,110.73,7817.51,1308.79
18-06-2005,9237.53,1022.82,110.75,7679.89,1302.43
19-06-2005,9449.84,1022.36,110.77,7854.41,1320.39
20-06-2005,9520.96,1022.26,110.83,7793.52,1326.42
21-06-2005,9464.9,1023.14,110.85,7855.26,1322.07
22-06-2005,9549.92,1022.31,110.87,7866.04,1328.93
23-06-2005,9685.74,1017.08,110.89,7916.75,1337.95
24-06-2005,9685.74,1012.1,110.92,7854.32,1335.46
25-06-2005,9870.79,1010.43,110.99,7849.47,1350.47
26-06-2005,9849.03,1008.45,111.01,7985.96,1347.61
27-06-2005,9919.89,1011.23,111.04,7959.57,1355.07
28-06-2005,9859.26,1014.21,111.06,8004.1,1351.37
29-06-2005,9843.87,1014.2,111.08,8054.16,1350.05
30-06-2005,9742.58,1013.74,111.15,7975.77,1341.14
01-07-2005,9980.42,1015.33,111.17,8012.13,1362.3
02-07-2005,10082.28,1016.2,111.19,7723.86,1371.46
03-07-2005,10044.82,1016.18,111.21,7750.25,1368.24
04-07-2005,10044.82,1015.62,111.23,7925.58,1367.96
05-07-2005,10110.97,1015.52,111.3,7741.12,1373.58
06-07-2005,10173.25,1015.97,111.32,7585.95,1379.14
07-07-2005,10086.63,1016.04,111.34,7706.62,1371.75
08-07-2005,10113.18,1014.96,111.36,7598.62,1373.49
09-07-2005,10124.3,1015.32,111.39,7699.46,1374.62
10-07-2005,9981.11,1016.87,111.45,7794.94,1363.13
11-07-2005,10079.3,1016.68,111.47,7857.09,1371.45
12-07-2005,10168.11,1016.48,111.49,7838.36,1378.95
13-07-2005,10224.32,1016.19,111.51,7870.18,1383.62
14-07-2005,10244.05,1014.68,111.54,7768.03,1384.55
15-07-2005,10200.76,1013.96,111.6,7890.94,1380.49
16-07-2005,10282.09,1014.24,111.62,7858.53,1387.59
17-07-2005,10370.24,1014.4,111.64,7923.31,1395.22
18-07-2005,10565.47,1014.02,111.66,7958.32,1411.75
19-07-2005,10626.78,1012.84,111.68,8009.35,1416.41
20-07-2005,10595.43,1011.47,111.74,7957.25,1413.04
21-07-2005,10735.36,1010.73,111.76,7835.86,1424.65
22-07-2005,10725.67,1010.16,111.78,7799.19,1423.54
23-07-2005,10508.85,1011.85,111.8,7689.9,1405.81
24-07-2005,10573.54,1013.12,111.82,7717.53,1411.99
25-07-2005,10765.16,1013.16,111.89,7631.8,1428.42
26-07-2005,10803.71,1012.87,111.91,7727.65,1431.57
27-07-2005,10801.72,1012.37,111.92,7800.92,1431.15
28-07-2005,10801.72,1012.49,111.94,7786.81,1431.21
29-07-2005,10878.74,1012.73,111.96,7838.71,1437.93
30-07-2005,10860.04,1013.35,112.02,7811.88,1436.64
31-07-2005,10941.11,1014.57,112.04,7818.58,1444.19
01-08-2005,10905.2,1015.44,112.06,7790.71,1441.55
02-08-2005,10841.35,1015.71,112.08,7791.66,1436.22
03-08-2005,10840.59,1015.6,112.11,7789.51,1436.1
04-08-2005,10950.3,1016.42,112.17,7947.85,1445.9
05-08-2005,11079.02,1017.46,112.19,8058.1,1457.44
06-08-2005,11086.03,1017.24,112.21,8016.08,1457.93
07-08-2005,11183.48,1015.65,112.23,8139.51,1465.48
08-08-2005,11307.04,1014.5,112.24,8340.25,1475.49
09-08-2005,11279.96,1013.35,112.31,8274.99,1472.6
10-08-2005,11564.36,1012.22,112.33,8330.41,1496.38
11-08-2005,11638.01,1011.65,112.35,8333.38,1502.41
12-08-2005,11746.9,1012.11,112.36,8337.45,1511.96
13-08-2005,11746.9,1012.99,112.38,8456.53,1512.4
14-08-2005,11589.44,1014.11,112.43,8348.67,1499.48
15-08-2005,11662.55,1015.47,112.45,8541.23,1506.42
16-08-2005,11662.55,1015.87,112.47,8452.48,1506.62
17-08-2005,11355.73,1015.95,112.49,8598.2,1480.38
18-08-2005,11237.23,1015.1,112.5,8565.55,1469.81
19-08-2005,11237.23,1014.9,112.55,8599.56,1469.71
20-08-2005,11539.68,1015.24,112.57,8801.19,1495.78
21-08-2005,11821.57,1015.82,112.59,8924,1520.21
22-08-2005,11895.98,1020.41,112.61,9168.37,1528.88
23-08-2005,12039.55,1023.53,112.62,8827.67,1542.73
24-08-2005,12030.3,1023.46,112.68,9104.04,1541.9
25-08-2005,11915.24,1024.06,112.69,8884.05,1532.35
26-08-2005,11646.78,1023.63,112.71,9016.76,1509.15
27-08-2005,11938.53,1023.29,112.73,9173.8,1533.96
28-08-2005,11835.02,1021.5,112.74,9055.54,1524.2
29-08-2005,11851.93,1020.9,112.8,9362.95,1525.35
30-08-2005,12042.56,1022.14,112.81,9391.37,1542.29
31-08-2005,12218.78,1020.94,112.83,9537.58,1556.78
01-09-2005,12310.72,1019.05,112.85,9534.03,1563.71
02-09-2005,12347.63,1018.69,112.87,9673.27,1566.69
03-09-2005,12359.7,1019.1,112.92,9755.48,1567.93
04-09-2005,12462.47,1019.43,112.94,9693.26,1576.89
05-09-2005,12513.86,1019.38,112.95,10014.13,1581.27
06-09-2005,12612.38,1019.88,112.97,10109.87,1589.96
07-09-2005,12435.41,1019.69,112.99,10280.78,1574.71
08-09-2005,12285.11,1018.77,113.04,10236.96,1561.38
09-09-2005,11822.2,1017.65,113.06,9847.68,1521.18
10-09-2005,11873.73,1016.6,113.07,9898.04,1525.07
11-09-2005,12217.81,1016.84,113.09,9825.38,1554.65
12-09-2005,11391.43,1016.41,113.11,9843.29,1483.67
13-09-2005,10938.61,1015.89,113.16,9505.81,1444.64
14-09-2005,10481.77,1016.24,113.18,9504.4,1405.69
15-09-2005,10822.78,1016.38,113.2,9713.16,1434.96
16-09-2005,10573.15,1016.43,113.21,9325.92,1413.61
17-09-2005,10666.32,1016.45,113.23,9488.42,1421.6
18-09-2005,10809.35,1016.7,113.28,9520.46,1433.97
19-09-2005,10853.14,1016.91,113.3,9556.62,1437.83
20-09-2005,10786.63,1016.15,113.32,9598.73,1431.75
21-09-2005,10398.61,1015.11,113.33,9497.75,1398.01
22-09-2005,10071.42,1014.58,113.35,9269.64,1369.72
23-09-2005,10451.33,1013.39,113.4,9288.44,1401.66
24-09-2005,10213.48,1013.99,113.42,9284.2,1381.59
25-09-2005,9957.32,1013.71,113.44,9201.41,1359.52
26-09-2005,9756.76,1013.18,113.46,9164.68,1342.08
27-09-2005,9295.81,1013.01,113.47,8961.99,1302.52
28-09-2005,9810.46,1010.47,113.53,8866.07,1345.32
29-09-2005,9476.15,1007.24,113.55,8827.27,1315.08
30-09-2005,9062.65,1007.34,113.56,8224.54,1279.72
01-10-2005,8929.44,1007.93,113.58,8169.38,1268.61
02-10-2005,9545.06,1008.68,113.6,8335.82,1321.7
03-10-2005,9884.51,1008.45,113.66,8459.32,1350.65
04-10-2005,9997.84,1007.29,113.67,8301.62,1359.77
05-10-2005,9822.52,1004.91,113.69,8416.18,1343.57
06-10-2005,10040.14,1004.57,113.71,8541.09,1362.04
07-10-2005,10275.88,1003.72,113.73,8511.93,1381.8
08-10-2005,10401.3,999.04,113.78,8555.23,1390.2
09-10-2005,10042.06,996.38,113.8,8625.22,1358.11
10-10-2005,10151.01,996.11,113.82,8584.04,1367.3
11-10-2005,10129.7,996.46,113.84,8553.42,1365.65
12-10-2005,10162.16,996.63,113.86,8792.95,1368.52
13-10-2005,10609.25,997.44,113.91,8964.17,1407.21
14-10-2005,10695.26,998.22,113.93,9140.81,1414.96
15-10-2005,10662.22,997.76,113.95,9111.15,1411.9
16-10-2005,10919.64,997.63,113.97,9196.62,1433.88
17-10-2005,10767.97,997.47,113.98,9293.27,1420.81
18-10-2005,10509.53,996.62,114.04,9213.28,1398.26
19-10-2005,10684.3,995.48,114.06,9144.17,1412.65
20-10-2005,10614.35,993.22,114.08,9405.84,1405.53
21-10-2005,10930.09,990.17,114.09,9567.64,1431.05
22-10-2005,10858.5,989.15,114.11,9711.65,1424.4
23-10-2005,10678.22,989.46,114.17,9793.05,1409.12
24-10-2005,10293.22,989.7,114.19,9561.39,1376.28
25-10-2005,10226.78,989.67,114.2,9377.7,1370.57
26-10-2005,10007.34,989.92,114.22,9579.83,1351.91
27-10-2005,10352.94,991.5,114.24,9381.33,1382.29
28-10-2005,10085.91,993.94,114.29,9242.23,1360.64
29-10-2005,10215.37,996.6,114.31,9142.45,1373.06
30-10-2005,10415.61,997.2,114.33,9228.8,1390.5
31-10-2005,10617.27,996.37,114.35,9259.48,1407.36
01-11-2005,10741.59,996.19,114.37,9399.26,1417.91
02-11-2005,10680.23,996.12,114.43,9431.31,1412.62
03-11-2005,10743.88,996.51,114.45,9403.57,1418.27
04-11-2005,10751.66,995.87,114.47,9596.84,1418.62
05-11-2005,10876.19,994.99,114.48,9673.2,1428.84
06-11-2005,10923.16,996.22,114.5,9552.63,1433.48
07-11-2005,10866.51,996.56,114.56,9569.24,1428.8
08-11-2005,10812.64,998.48,114.58,9608.34,1425.14
09-11-2005,11014.97,999.56,114.6,9535.43,1443.01
10-11-2005,11145.18,1002.95,114.62,9623.11,1455.86
11-11-2005,11149.17,1005.78,114.64,9378.04,1457.61
12-11-2005,11192.46,1006.37,114.7,9367.72,1461.61
13-11-2005,11312.99,1006.37,114.71,9329.93,1471.93
14-11-2005,11312.99,1006.6,114.73,9257.7,1472.05
15-11-2005,11448.31,1008.11,114.75,9313.98,1484.39
16-11-2005,11477.48,1011.39,114.77,9080.62,1488.53
17-11-2005,11465.72,1012.33,114.83,9091.93,1487.99
18-11-2005,11511.68,1010.98,114.85,9285.16,1491.25
19-11-2005,11502.62,1011.63,114.87,9237.66,1490.8
20-11-2005,11406.65,1013.46,114.89,9214.48,1483.5
21-11-2005,11531.95,1016.69,114.91,9201.13,1495.84
22-11-2005,11572.2,1017.81,114.96,9219.85,1499.85
23-11-2005,11619.52,1017.36,114.98,9095.5,1503.68
24-11-2005,11706.85,1017.16,115,9072.34,1511.05
25-11-2005,11723.92,1019.11,115.02,9160.18,1513.49
26-11-2005,11699.05,1021.3,115.04,9283.84,1512.46
27-11-2005,11778.02,1021.34,115.1,9247.16,1519.24
28-11-2005,11914.21,1027,115.12,9247.96,1533.73
29-11-2005,11904.6,1028.9,115.14,9402.15,1533.86
30-11-2005,11933.21,1028.05,115.16,9290.71,1535.89
01-12-2005,11853.85,1026.74,115.18,9065.95,1528.44
02-12-2005,11918.65,1029.47,115.23,8965.59,1535.35
03-12-2005,11550.69,1032.29,115.25,8712.37,1505.25
04-12-2005,11660.79,1028.8,115.27,8644.11,1512.93
05-12-2005,11893.79,1030.17,115.29,8665.19,1533.57
06-12-2005,11973.02,1028.32,115.31,8454.76,1539.43
07-12-2005,12009.59,1026.76,115.37,8492.81,1541.78
08-12-2005,12071.3,1029.15,115.39,8650.91,1548.26
09-12-2005,11970.47,1030.54,115.41,8444.14,1540.32
10-12-2005,12109.14,1035.19,115.43,8423.15,1554.52
11-12-2005,12274.27,1034.35,115.45,8515.15,1568.24
12-12-2005,12236.78,1037.18,115.51,8582.82,1566.44
13-12-2005,12173.91,1037.74,115.53,8570.7,1561.34
14-12-2005,12321.19,1043.52,115.56,8632.42,1576.84
15-12-2005,12366.91,1042.21,115.58,8757.43,1580.1
16-12-2005,12380.74,1040.93,115.6,8797.74,1580.65
17-12-2005,12454.42,1039.33,115.66,8753.5,1586.16
18-12-2005,12454.42,1040.03,115.69,8685.38,1586.51
19-12-2005,12366.39,1042.28,115.71,8367.92,1580.09
20-12-2005,12204.01,1044.36,115.73,8244.56,1567.23
21-12-2005,12389.41,1045.3,115.75,8335.77,1583.58
22-12-2005,12372.81,1044.54,115.81,8303.6,1581.77
23-12-2005,12365.83,1043.8,115.83,8391.53,1580.81
24-12-2005,12363.77,1045.26,115.85,8341.34,1581.36
25-12-2005,12353.49,1045.04,115.87,8323.78,1580.37
26-12-2005,12537.98,1045.96,115.89,8395.2,1596.63
27-12-2005,12736.42,1046.47,115.96,8521.11,1613.88
28-12-2005,12928.18,1044.66,115.98,8615.37,1629.39
29-12-2005,12883.83,1043.94,116,8504.31,1625.23
30-12-2005,12858.48,1044.01,116.02,8514.03,1623.1
31-12-2005,12723.59,1043.91,116.04,8634.41,1611.5
01-01-2006,12709.4,1045.06,116.11,8524.03,1610.86
02-01-2006,12623.28,1046.2,116.13,8404.44,1604.05
03-01-2006,12623.28,1046.44,116.16,8415.3,1604.17
04-01-2006,12623.28,1046.67,116.18,8539.28,1604.29
05-01-2006,12698.41,1047.85,116.2,8585.29,1611.31
06-01-2006,12906.81,1049.45,116.27,8612.71,1629.96
07-01-2006,13024.26,1050.01,116.29,8651.53,1640.29
08-01-2006,12961.9,1049.35,116.31,8681.58,1634.62
09-01-2006,13033.04,1050.45,116.33,8824.5,1641.26
10-01-2006,13091.12,1052.83,116.36,8908.98,1647.43
11-01-2006,13130.79,1051.7,116.42,8959.83,1650.26
12-01-2006,13186.89,1051.44,116.45,8903.83,1654.94
13-01-2006,13156.66,1053.39,116.47,8887.72,1653.32
14-01-2006,13072.51,1056.59,116.49,8752.05,1647.72
15-01-2006,13137.49,1057.34,116.51,8980.56,1653.65
16-01-2006,13282.91,1057.29,116.58,8927.74,1666.08
17-01-2006,13399,1060.06,116.6,8946.7,1677.41
18-01-2006,13425.5,1061.52,116.62,8915.93,1680.41
19-01-2006,13469.37,1064.31,116.64,8982.02,1685.56
20-01-2006,13505.89,1063.19,116.67,8838.98,1688.13
21-01-2006,13429.48,1064.03,116.74,8862.33,1682
22-01-2006,13430.71,1068.31,116.76,8910.02,1684.25
23-01-2006,13616.77,1070.44,116.78,8947.56,1701.24
24-01-2006,13706.53,1071.04,116.8,8963.1,1709.23
25-01-2006,13680.83,1072.34,116.82,8990.1,1707.68
26-01-2006,13703.33,1072.67,116.88,9070.78,1709.77
27-01-2006,13773.59,1075.48,116.9,9108.7,1717.2
28-01-2006,13601.95,1076.62,116.92,9094.32,1703.07
29-01-2006,13616.73,1076.32,116.94,9037.89,1704.18
30-01-2006,13696.31,1074.9,116.96,9214.33,1710.29
31-01-2006,13844.78,1074.67,117.02,9149.98,1722.88
01-02-2006,13874.33,1076.76,117.04,9159.63,1726.46
02-02-2006,13937.65,1077.6,117.06,9117.61,1732.3
03-02-2006,13949,1077.65,117.08,8978.27,1733.3
04-02-2006,13972.03,1077.21,117.1,8974.34,1735.05
05-02-2006,13799.49,1077.7,117.16,8867.36,1720.52
06-02-2006,13399.43,1071.46,117.18,8980.72,1683.15
07-02-2006,12995.02,1065.92,117.2,8971.01,1645.75
08-02-2006,13181.34,1065.77,117.23,8960.2,1661.62
09-02-2006,13487.16,1061.47,117.25,8892.1,1685.66
10-02-2006,13614.52,1063.39,117.33,8723.01,1697.53
11-02-2006,13731.09,1067.41,117.36,8762.39,1709.52
12-02-2006,13382.01,1068.65,117.38,8849.2,1680.25
13-02-2006,13340.21,1068.53,117.41,8809.47,1676.61
14-02-2006,13384.86,1068.26,117.44,8775.01,1680.3
15-02-2006,13471.74,1068.41,117.52,8782.76,1687.81
16-02-2006,13471.74,1069.12,117.55,8779.23,1688.17
17-02-2006,13708.34,1067.89,117.58,8827.96,1707.81
18-02-2006,13859.69,1067.27,117.62,8821.88,1720.46
19-02-2006,13846.34,1067.87,117.66,8922.07,1719.62
20-02-2006,13786.91,1068.37,117.83,8953.45,1714.78
21-02-2006,13786.91,1068.84,117.89,8953.45,1715.02
22-02-2006,13942.24,1073.8,117.94,9009.55,1730.8
23-02-2006,14014.92,1075.18,117.96,8851.51,1737.71
24-02-2006,13871.71,1073.18,117.98,8755.27,1724.45
25-02-2006,13860.52,1073.39,118.06,8551.7,1723.59
26-02-2006,13652.15,1077.76,118.09,8616.06,1707.94
27-02-2006,13566.33,1077.33,118.12,8657.14,1700.37
28-02-2006,13362.16,1076.76,118.14,8664.88,1682.6
01-03-2006,13630.71,1076.51,118.17,8677.47,1705.48
02-03-2006,14056.53,1064.21,118.25,8852.22,1735.79
03-03-2006,14129.64,1058.33,118.28,8829.42,1739.11
04-03-2006,14114.73,1060.27,118.3,8809.11,1738.8
05-03-2006,14131.34,1058.97,118.33,8880.53,1739.57
06-03-2006,14217.75,1058.33,118.35,8837.73,1746.65
07-03-2006,14182.71,1057.02,118.43,8927.07,1743
08-03-2006,14209.24,1052.55,118.46,8898.61,1743.04
09-03-2006,14041.24,1055.18,118.48,9097.42,1729.96
10-03-2006,14110.46,1055.53,118.51,9126.22,1736.07
11-03-2006,14282.72,1054.32,118.54,9102.74,1750.21
12-03-2006,14282.72,1054.56,118.61,9099.48,1750.33
13-03-2006,14211.96,1054.49,118.64,9046.13,1744.24
14-03-2006,14211.96,1054.74,118.66,9088.04,1744.36
15-03-2006,14090.92,1061.46,118.69,9175.7,1737.36
16-03-2006,14267.18,1061.7,118.71,9226.34,1752.57
17-03-2006,14403.77,1066.98,118.79,9087.57,1766.91
18-03-2006,14515.9,1067.81,118.82,9089.71,1776.92
19-03-2006,14478.19,1065.51,118.84,9170.93,1772.55
20-03-2006,14643.13,1065.83,118.87,9141.47,1786.83
21-03-2006,14652.09,1064.61,118.89,9262.81,1786.99
22-03-2006,14538.9,1060.65,118.96,9334.89,1775.32
23-03-2006,14190.7,1062.32,118.98,9285.25,1746.33
24-03-2006,14090.98,1058.43,119,9321.74,1735.85
25-03-2006,14009.9,1048.74,119.02,9369.9,1724.06
26-03-2006,14355.55,1050.11,119.05,9368.43,1754.34
27-03-2006,14355.55,1050.35,119.13,9355.7,1754.46
28-03-2006,14402.9,1051.53,119.16,9412.07,1759.11
29-03-2006,14253.38,1054.16,119.18,9259.97,1747.62
30-03-2006,14188.49,1056.93,119.21,9526.48,1743.45
31-03-2006,14021.31,1057.52,119.23,9516.25,1729.43
01-04-2006,13632.53,1058.31,119.29,9592.21,1696.53
02-04-2006,13649.52,1061.34,119.31,9648.85,1699.5
03-04-2006,13478.83,1062.06,119.33,9550.01,1685.24
04-04-2006,12938.09,1059.64,119.35,9413.13,1637.73
05-04-2006,13159.55,1058.2,119.37,9337.26,1655.97
06-04-2006,12886.13,1059.65,119.43,9037.87,1633.29
07-04-2006,12415.04,1057.32,119.45,8990.05,1591.78
08-04-2006,12697.09,1057.46,119.47,9115.52,1616
09-04-2006,12579.75,1057.01,119.49,9145.93,1605.73
10-04-2006,13049.35,1056.01,119.51,9173.93,1645.44
11-04-2006,12884.99,1054.34,119.56,9134.62,1630.53
12-04-2006,12902.63,1059.06,119.58,9155.91,1634.4
13-04-2006,12982.98,1058.59,119.6,9041.5,1641.05
14-04-2006,12529.62,1058.07,119.61,9064.3,1601.97
15-04-2006,12543.85,1057.02,119.63,9093.39,1602.66
16-04-2006,12430.4,1054.26,119.72,9146.52,1591.57
17-04-2006,12644.99,1054.97,119.76,9161.89,1610.3
18-04-2006,12705.94,1053.46,119.82,9161.31,1614.76
19-04-2006,12945.88,1053.65,119.98,9156.62,1635.4
20-04-2006,13308.03,1059.97,120.07,9208.23,1669.57
21-04-2006,13285.93,1062.06,120.17,9083.87,1668.73
22-04-2006,13124.32,1058.59,120.21,9136.29,1653.15
23-04-2006,13124.32,1058.83,120.26,9100.2,1653.27
24-04-2006,12884.34,1059.52,120.35,9069.84,1633.07
25-04-2006,12979.66,1061.16,120.39,9144.04,1642.05
26-04-2006,13072.1,1061.02,121.07,9116.62,1649.89
27-04-2006,12455.37,1061.48,121.29,9120.74,1597.31
28-04-2006,12624.58,1050.92,121.34,9062.85,1606.52
29-04-2006,12786.77,1050.61,121.37,9210.47,1620.26
30-04-2006,12856.08,1050.69,121.4,9179.69,1626.23
01-05-2006,12856.08,1050.92,121.47,9169.62,1626.35
02-05-2006,13177.74,1052.92,121.49,9120.77,1654.89
03-05-2006,13189.54,1058.97,121.51,9207.68,1658.93
04-05-2006,13183.24,1058.31,121.53,9216.32,1658.06
05-05-2006,13113.81,1056.9,121.54,9192.16,1651.41
06-05-2006,13384.08,1054.44,121.6,9270.25,1673.32
07-05-2006,13695.58,1055.34,121.62,9191.91,1700.45
08-05-2006,13607.04,1054.93,121.67,9138.43,1692.66
09-05-2006,13672.19,1057.2,121.71,9198.38,1699.37
10-05-2006,13619.7,1059.81,121.74,9119.39,1696.18
11-05-2006,13897.41,1059.15,121.84,9165.1,1719.63
12-05-2006,13928.33,1058.23,121.87,9110.45,1721.82
13-05-2006,14136.72,1064.07,121.9,8876.08,1742.59
14-05-2006,14217.77,1067.36,121.93,8875.35,1751.17
15-05-2006,14228.88,1063.46,121.96,8745.45,1750.17
16-05-2006,13908.58,1060.59,122.1,8853.58,1721.31
17-05-2006,13872.37,1057.68,122.13,8872.53,1716.75
18-05-2006,13872.37,1057.92,122.16,8799.84,1716.87
19-05-2006,13872.37,1058.15,122.19,8801.89,1716.99
20-05-2006,14078.21,1059.69,122.22,8880.49,1735.39
21-05-2006,13934.27,1059.86,122.3,8919.87,1723.15
22-05-2006,13879.25,1060.34,122.32,8898.43,1718.67
23-05-2006,13765.46,1062,122.34,8878.02,1709.76
24-05-2006,13781.51,1063.74,122.36,8823.65,1712
25-05-2006,13771.23,1062.74,122.37,8741.53,1710.62
26-05-2006,13796.16,1061.31,122.41,8714.17,1712.04
27-05-2006,13965.86,1061.35,122.44,8667.85,1726.59
28-05-2006,13929.33,1062.11,122.47,8681.32,1723.85
29-05-2006,14127.31,1063.82,122.5,8564.83,1741.66
30-05-2006,14299.71,1064.55,122.53,8510.01,1756.78
31-05-2006,14303.41,1062.31,122.61,8495.09,1755.98
01-06-2006,14418.6,1065.57,122.64,8544.4,1767.47
02-06-2006,14453.72,1066.4,122.66,8449.1,1770.89
03-06-2006,14363.26,1064.94,122.69,8487.02,1762.42
04-06-2006,14218.11,1064.1,122.72,8437.8,1749.57
05-06-2006,14338.45,1065.12,122.8,8424.47,1760.38
06-06-2006,14397.89,1069.66,122.82,8443.13,1767.75
07-06-2006,14508.21,1068.94,122.84,8413.34,1776.83
08-06-2006,14411.38,1068.86,122.85,8454.88,1768.5
09-06-2006,14544.46,1069.96,122.85,8502.96,1780.45
10-06-2006,14570.75,1070.73,122.86,8614.49,1783.08
11-06-2006,14495.77,1070.73,122.86,8601.23,1776.66
12-06-2006,14535.01,1070.7,122.86,8604.22,1780
13-06-2006,14255.93,1068.39,122.87,8641.01,1754.95
14-06-2006,14186.18,1069.5,122.87,8536.21,1749.54
15-06-2006,14063.81,1067.45,122.87,8413.72,1738.03
16-06-2006,14083.41,1061.43,122.88,8449.92,1736.7
17-06-2006,14130.95,1059.87,122.89,8351.47,1739.99
18-06-2006,14003.03,1059.94,122.9,8429.04,1729.07
19-06-2006,14203.72,1062.83,122.91,8437.05,1747.7
20-06-2006,14162.71,1066.53,122.95,8484.13,1746.04
21-06-2006,14080.14,1071.51,122.96,8477.25,1741.46
22-06-2006,14295.5,1070.47,122.97,8554.48,1759.38
23-06-2006,14411.95,1070.43,122.97,8506.91,1769.33
24-06-2006,14499.24,1070.37,122.97,8424.58,1776.78
25-06-2006,14467.36,1071.81,122.97,8466.02,1774.77
26-06-2006,14487.72,1074.37,122.98,8461.08,1777.79
27-06-2006,14501.08,1073.47,122.99,8331.18,1778.48
28-06-2006,14431.06,1071.51,123.01,8388.38,1771.51
29-06-2006,14504.57,1072.41,123.04,8412.18,1778.25
30-06-2006,14650.51,1074.55,123.13,8386.58,1791.82
01-07-2006,14664.26,1078.14,123.16,8469.22,1794.8
02-07-2006,14806.51,1080.3,123.17,8417.53,1808.05
03-07-2006,14880.24,1083.64,123.17,8424.46,1816.04
